# r,w_mean,copy
2.732347548007965088e-01,5.697340293787419796e+00,1.000000000000000000e+00
2.955916225910186768e-01,5.596916813694406301e+00,1.000000000000000000e+00
2.889996170997619629e-01,5.847081051790155470e+00,1.000000000000000000e+00
3.018724918365478516e-01,5.796537663205526769e+00,1.000000000000000000e+00
2.720983326435089111e-01,5.935719148837961257e+00,1.000000000000000000e+00
2.998755574226379395e-01,5.920403957017697394e+00,1.000000000000000000e+00
2.843025624752044678e-01,6.028381699870806187e+00,1.000000000000000000e+00
2.715113759040832520e-01,5.957570834725629538e+00,1.000000000000000000e+00
2.946570217609405518e-01,5.961501827288884670e+00,1.000000000000000000e+00
2.780687212944030762e-01,6.051988893945235759e+00,1.000000000000000000e+00
2.781380116939544678e-01,6.052178497076965868e+00,1.000000000000000000e+00
2.785533070564270020e-01,5.960004581720568240e+00,1.000000000000000000e+00
2.889391779899597168e-01,5.647191853844560683e+00,1.000000000000000000e+00
2.716979086399078369e-01,6.287306676502339542e+00,1.000000000000000000e+00
2.844870388507843018e-01,6.183521439554169774e+00,1.000000000000000000e+00
2.974514365196228027e-01,6.099088335991837084e+00,1.000000000000000000e+00
2.838560044765472412e-01,5.890550243959296495e+00,1.000000000000000000e+00
2.829886674880981445e-01,5.845419594668783247e+00,1.000000000000000000e+00
2.818400561809539795e-01,5.726301386690465733e+00,1.000000000000000000e+00
2.840014398097991943e-01,5.825418840540805832e+00,1.000000000000000000e+00
2.874867022037506104e-01,5.961872250627493486e+00,1.000000000000000000e+00
2.764477431774139404e-01,5.900199639261700213e+00,1.000000000000000000e+00
2.991114258766174316e-01,5.497612882434623316e+00,1.000000000000000000e+00
2.687994837760925293e-01,6.108163358294405043e+00,1.000000000000000000e+00
2.674301564693450928e-01,6.137004764284938574e+00,1.000000000000000000e+00
2.695091366767883301e-01,6.063760525925317779e+00,1.000000000000000000e+00
2.695091366767883301e-01,6.063760525925317779e+00,1.000000000000000000e+00
2.932688295841217041e-01,6.007705087075009942e+00,1.000000000000000000e+00
2.817702591419219971e-01,6.042308560805395246e+00,1.000000000000000000e+00
2.867641150951385498e-01,5.964143717545084655e+00,1.000000000000000000e+00
2.715247273445129395e-01,5.971868850174359977e+00,1.000000000000000000e+00
2.924495935440063477e-01,6.064311920723412186e+00,1.000000000000000000e+00
2.971988022327423096e-01,5.953892366669606417e+00,1.000000000000000000e+00
2.904699146747589111e-01,5.836218141892459244e+00,1.000000000000000000e+00
2.784063518047332764e-01,6.012586163793457672e+00,1.000000000000000000e+00
2.729611992835998535e-01,5.864193674991838634e+00,1.000000000000000000e+00
3.206286430358886719e-01,5.485395600524498150e+00,1.000000000000000000e+00
2.927224934101104736e-01,5.550215584138641134e+00,1.000000000000000000e+00
3.023085594177246094e-01,5.606060890131630003e+00,1.000000000000000000e+00
3.093101084232330322e-01,6.006176012771902606e+00,1.000000000000000000e+00
2.907926142215728760e-01,6.123202145914547145e+00,1.000000000000000000e+00
2.828292548656463623e-01,5.964328274683794007e+00,1.000000000000000000e+00
2.874140143394470215e-01,5.962640104989986867e+00,1.000000000000000000e+00
2.667837142944335938e-01,5.909535470447735861e+00,1.000000000000000000e+00
2.817981839179992676e-01,6.114029170072171837e+00,1.000000000000000000e+00
2.731965184211730957e-01,6.017331309354631230e+00,1.000000000000000000e+00
2.817595601081848145e-01,6.093628052069107071e+00,1.000000000000000000e+00
2.417586147785186768e-01,6.084118349041091278e+00,1.000000000000000000e+00
2.714000344276428223e-01,5.895330491490312852e+00,1.000000000000000000e+00
2.688938379287719727e-01,5.973463348113000393e+00,1.000000000000000000e+00
2.751058042049407959e-01,6.083183499678852968e+00,1.000000000000000000e+00
2.826497852802276611e-01,5.967882095908862539e+00,1.000000000000000000e+00
2.734775841236114502e-01,5.952207051159348339e+00,1.000000000000000000e+00
3.264636993408203125e-01,5.519122091791359708e+00,1.000000000000000000e+00
3.071586787700653076e-01,5.375269675336312503e+00,1.000000000000000000e+00
3.022275269031524658e-01,5.705553374165901914e+00,1.000000000000000000e+00
2.910296618938446045e-01,5.598847543617011979e+00,1.000000000000000000e+00
3.160022199153900146e-01,5.574462116608629003e+00,1.000000000000000000e+00
3.099924921989440918e-01,5.458827681373804808e+00,1.000000000000000000e+00
2.765512764453887939e-01,5.768589699669973925e+00,1.000000000000000000e+00
2.750854194164276123e-01,5.901525791938183829e+00,1.000000000000000000e+00
2.819747328758239746e-01,5.490064692799933255e+00,1.000000000000000000e+00
2.956320941448211670e-01,5.408226604660740122e+00,1.000000000000000000e+00
3.040550947189331055e-01,5.463336734945187345e+00,1.000000000000000000e+00
2.980729043483734131e-01,5.374152551550650969e+00,1.000000000000000000e+00
2.984384596347808838e-01,5.491632384364493191e+00,1.000000000000000000e+00
2.930006086826324463e-01,5.461432166222948581e+00,1.000000000000000000e+00
3.037102222442626953e-01,5.525540803297189996e+00,1.000000000000000000e+00
2.764346003532409668e-01,5.692178046709159389e+00,1.000000000000000000e+00
3.042395114898681641e-01,5.770338822825578973e+00,1.000000000000000000e+00
3.036862015724182129e-01,5.782951840810710564e+00,1.000000000000000000e+00
2.885666191577911377e-01,5.698565227969083935e+00,1.000000000000000000e+00
2.823269665241241455e-01,5.543566376058151945e+00,1.000000000000000000e+00
2.980610430240631104e-01,5.518864496552851051e+00,1.000000000000000000e+00
2.961351275444030762e-01,5.584008706617169082e+00,1.000000000000000000e+00
3.020822107791900635e-01,5.545932795299449936e+00,1.000000000000000000e+00
2.849947512149810791e-01,5.588363449787721038e+00,1.000000000000000000e+00
2.763694226741790771e-01,5.545382777636405081e+00,1.000000000000000000e+00
2.900008857250213623e-01,5.766117237566504627e+00,1.000000000000000000e+00
2.826860845088958740e-01,5.416562358150258660e+00,1.000000000000000000e+00
2.930518686771392822e-01,5.408421420899685472e+00,1.000000000000000000e+00
2.930518686771392822e-01,5.408421420899685472e+00,1.000000000000000000e+00
2.877362668514251709e-01,5.468430257053114474e+00,1.000000000000000000e+00
2.970829308032989502e-01,5.623038208199432120e+00,1.000000000000000000e+00
2.626703977584838867e-01,5.594226879620691761e+00,1.000000000000000000e+00
2.825686037540435791e-01,5.460334119139588438e+00,1.000000000000000000e+00
2.724810540676116943e-01,5.310219033272005618e+00,1.000000000000000000e+00
3.030878007411956787e-01,5.350879009303753264e+00,1.000000000000000000e+00
3.010036051273345947e-01,5.511551811883691698e+00,1.000000000000000000e+00
2.847222983837127686e-01,5.482826248873607256e+00,1.000000000000000000e+00
3.276415467262268066e-01,5.638066358515061438e+00,1.000000000000000000e+00
3.060944378376007080e-01,5.714778271183604375e+00,1.000000000000000000e+00
2.941707372665405273e-01,5.833567085996037349e+00,1.000000000000000000e+00
2.674968838691711426e-01,6.106989919935585931e+00,1.000000000000000000e+00
2.690546214580535889e-01,5.844370695354882628e+00,1.000000000000000000e+00
3.310594558715820312e-01,5.580127359557081945e+00,1.000000000000000000e+00
2.727992832660675049e-01,5.917011640543933026e+00,1.000000000000000000e+00
2.824803292751312256e-01,5.949317406892077997e+00,1.000000000000000000e+00
2.973310649394989014e-01,5.948863470228388906e+00,1.000000000000000000e+00
2.768235504627227783e-01,6.080683420805144124e+00,1.000000000000000000e+00
2.752414345741271973e-01,5.439755697152577341e+00,1.000000000000000000e+00
2.807912826538085938e-01,5.327794273529434577e+00,1.000000000000000000e+00
3.010142147541046143e-01,5.222168173349928111e+00,1.000000000000000000e+00
3.062896728515625000e-01,5.246697192123974673e+00,1.000000000000000000e+00
2.934261262416839600e-01,5.330387761525344104e+00,1.000000000000000000e+00
2.902501821517944336e-01,5.353168755333172157e+00,1.000000000000000000e+00
2.950814664363861084e-01,5.470937672667787410e+00,1.000000000000000000e+00
2.902857959270477295e-01,5.482059574846061878e+00,1.000000000000000000e+00
3.069913983345031738e-01,5.534427100086759310e+00,1.000000000000000000e+00
2.869718968868255615e-01,5.507601939651067369e+00,1.000000000000000000e+00
2.860646247863769531e-01,5.540013910445850343e+00,1.000000000000000000e+00
2.825509309768676758e-01,5.721330190070148092e+00,1.000000000000000000e+00
2.632843554019927979e-01,5.927166779641993344e+00,1.000000000000000000e+00
2.873162031173706055e-01,5.879287844043574296e+00,1.000000000000000000e+00
2.942206859588623047e-01,5.830572647020744625e+00,1.000000000000000000e+00
2.787482738494873047e-01,5.720943601707404014e+00,1.000000000000000000e+00
2.779571115970611572e-01,5.619056952207756694e+00,1.000000000000000000e+00
2.591107785701751709e-01,6.001793888761312701e+00,1.000000000000000000e+00
2.927569448947906494e-01,5.840701831664773636e+00,1.000000000000000000e+00
2.962737679481506348e-01,5.907618855766486377e+00,1.000000000000000000e+00
2.783297598361968994e-01,5.795948833943839418e+00,1.000000000000000000e+00
2.831205129623413086e-01,5.464579863750259392e+00,1.000000000000000000e+00
2.750990390777587891e-01,5.541300411758129485e+00,1.000000000000000000e+00
2.940584719181060791e-01,5.675475933465349954e+00,1.000000000000000000e+00
3.102362155914306641e-01,5.643443231805576943e+00,1.000000000000000000e+00
3.100694417953491211e-01,5.699070052985916846e+00,1.000000000000000000e+00
2.938154041767120361e-01,5.613498141930904239e+00,1.000000000000000000e+00
2.732028365135192871e-01,5.663902706539374776e+00,1.000000000000000000e+00
3.188730776309967041e-01,5.615812805124733131e+00,1.000000000000000000e+00
2.891677916049957275e-01,5.799708745340467431e+00,1.000000000000000000e+00
2.829755842685699463e-01,6.095036471851926763e+00,1.000000000000000000e+00
3.042748570442199707e-01,5.925323469396971632e+00,1.000000000000000000e+00
2.587194144725799561e-01,5.954389124082808848e+00,1.000000000000000000e+00
2.670569419860839844e-01,5.723104094064183300e+00,1.000000000000000000e+00
2.852284908294677734e-01,5.734862376502860570e+00,1.000000000000000000e+00
2.882711291313171387e-01,5.625292761018499732e+00,1.000000000000000000e+00
2.994060516357421875e-01,5.382586182378872763e+00,1.000000000000000000e+00
2.880916893482208252e-01,5.339506861790141556e+00,1.000000000000000000e+00
3.103491365909576416e-01,5.633796712521871086e+00,1.000000000000000000e+00
2.756568491458892822e-01,5.589561139218858443e+00,1.000000000000000000e+00
2.822662591934204102e-01,5.627178140908654314e+00,1.000000000000000000e+00
2.732456326484680176e-01,5.759826815454289317e+00,1.000000000000000000e+00
2.784778773784637451e-01,5.821567213934031315e+00,1.000000000000000000e+00
2.805989384651184082e-01,5.630971631537249777e+00,1.000000000000000000e+00
2.687113285064697266e-01,5.732306993893871550e+00,1.000000000000000000e+00
2.930895984172821045e-01,5.756739908152667340e+00,1.000000000000000000e+00
2.966828644275665283e-01,5.628650674978416646e+00,1.000000000000000000e+00
3.103397488594055176e-01,5.562503449829819147e+00,1.000000000000000000e+00
2.812687456607818604e-01,5.813832769083091989e+00,1.000000000000000000e+00
2.892300188541412354e-01,5.789392241837049369e+00,1.000000000000000000e+00
3.062494695186614990e-01,5.555423620586225297e+00,1.000000000000000000e+00
3.070923388004302979e-01,5.472638872357492801e+00,1.000000000000000000e+00
2.930837869644165039e-01,5.541768652175960597e+00,1.000000000000000000e+00
2.995252907276153564e-01,5.698246038380602840e+00,1.000000000000000000e+00
3.061653077602386475e-01,5.901918614043097477e+00,1.000000000000000000e+00
2.800654768943786621e-01,6.084000740454939660e+00,1.000000000000000000e+00
2.978883087635040283e-01,6.116640411186381243e+00,1.000000000000000000e+00
2.967985868453979492e-01,6.025740348501130939e+00,1.000000000000000000e+00
2.916170954704284668e-01,5.940371657670766581e+00,1.000000000000000000e+00
2.928439378738403320e-01,5.699554612023348454e+00,1.000000000000000000e+00
2.746123671531677246e-01,5.898480642863432877e+00,1.000000000000000000e+00
2.665132284164428711e-01,5.746548699466075050e+00,1.000000000000000000e+00
2.720449864864349365e-01,5.667982472055882681e+00,1.000000000000000000e+00
2.768644690513610840e-01,5.708333913251408376e+00,1.000000000000000000e+00
2.848408222198486328e-01,5.876462752847146476e+00,1.000000000000000000e+00
2.711961865425109863e-01,5.822697340157901635e+00,1.000000000000000000e+00
2.711961865425109863e-01,5.822697340157901635e+00,1.000000000000000000e+00
2.803453207015991211e-01,5.658878651574923424e+00,1.000000000000000000e+00
2.672252357006072998e-01,5.567773693808703683e+00,1.000000000000000000e+00
2.824761271476745605e-01,5.753738701572729042e+00,1.000000000000000000e+00
2.900729179382324219e-01,5.709688178423675708e+00,1.000000000000000000e+00
2.812514603137969971e-01,5.641789799617981771e+00,1.000000000000000000e+00
2.852299809455871582e-01,5.623817759391386062e+00,1.000000000000000000e+00
2.890840470790863037e-01,5.729430157018214231e+00,1.000000000000000000e+00
2.852558791637420654e-01,5.958793824356689584e+00,1.000000000000000000e+00
2.996980249881744385e-01,5.850764642258582171e+00,1.000000000000000000e+00
2.899243235588073730e-01,5.609041106719814707e+00,1.000000000000000000e+00
2.873152792453765869e-01,5.281116408772504656e+00,1.000000000000000000e+00
2.861100137233734131e-01,5.269376589552848600e+00,1.000000000000000000e+00
2.723270356655120850e-01,5.150212152242602315e+00,1.000000000000000000e+00
2.859277427196502686e-01,5.134477460982452612e+00,1.000000000000000000e+00
3.066251873970031738e-01,5.232949382112565218e+00,1.000000000000000000e+00
2.870620787143707275e-01,5.326647328132821713e+00,1.000000000000000000e+00
2.992147803306579590e-01,5.360311430722504156e+00,1.000000000000000000e+00
2.992147803306579590e-01,5.360311430722504156e+00,1.000000000000000000e+00
2.810698151588439941e-01,5.553178223643044475e+00,1.000000000000000000e+00
3.097451627254486084e-01,5.644177336205757456e+00,1.000000000000000000e+00
3.022157251834869385e-01,5.624577846025204053e+00,1.000000000000000000e+00
2.819117009639739990e-01,5.751980930490390165e+00,1.000000000000000000e+00
2.902763783931732178e-01,5.824014603451360017e+00,1.000000000000000000e+00
2.871268987655639648e-01,5.640656488787499256e+00,1.000000000000000000e+00
2.822946906089782715e-01,5.900859326851787046e+00,1.000000000000000000e+00
2.916293144226074219e-01,5.750550063137779944e+00,1.000000000000000000e+00
3.047951459884643555e-01,5.735586763548781164e+00,1.000000000000000000e+00
3.000674545764923096e-01,5.679566886545217130e+00,1.000000000000000000e+00
3.000674545764923096e-01,5.679566886545217130e+00,1.000000000000000000e+00
2.913347780704498291e-01,5.696834148140624166e+00,1.000000000000000000e+00
2.880776524543762207e-01,5.555828858443419449e+00,1.000000000000000000e+00
2.846359312534332275e-01,5.680449473351472989e+00,1.000000000000000000e+00
2.846359312534332275e-01,5.680449473351472989e+00,1.000000000000000000e+00
2.598090767860412598e-01,5.960660486285632942e+00,1.000000000000000000e+00
2.712603211402893066e-01,5.766882434312719852e+00,1.000000000000000000e+00
2.730229496955871582e-01,5.928677516531024594e+00,1.000000000000000000e+00
2.859369218349456787e-01,5.868790590979187982e+00,1.000000000000000000e+00
2.754593193531036377e-01,5.870439206351875328e+00,1.000000000000000000e+00
2.774097621440887451e-01,5.761094710422185017e+00,1.000000000000000000e+00
2.785398960113525391e-01,5.480252051747811493e+00,1.000000000000000000e+00
2.788694500923156738e-01,5.524915397472796030e+00,1.000000000000000000e+00
2.761820256710052490e-01,5.518384881790552754e+00,1.000000000000000000e+00
2.935395240783691406e-01,5.664916718647873495e+00,1.000000000000000000e+00
2.679029405117034912e-01,5.647575441969820531e+00,1.000000000000000000e+00
2.964825630187988281e-01,5.667038870738906553e+00,1.000000000000000000e+00
2.774111926555633545e-01,5.496101092852768488e+00,1.000000000000000000e+00
2.884050607681274414e-01,5.604621378086449113e+00,1.000000000000000000e+00
3.087839484214782715e-01,5.362252382747101365e+00,1.000000000000000000e+00
2.948298156261444092e-01,5.380721154833736364e+00,1.000000000000000000e+00
2.948298156261444092e-01,5.380721154833736364e+00,1.000000000000000000e+00
2.790840864181518555e-01,5.636699295857397374e+00,1.000000000000000000e+00
2.894196510314941406e-01,5.655653118345071562e+00,1.000000000000000000e+00
2.875201702117919922e-01,5.559632972028339282e+00,1.000000000000000000e+00
2.883223891258239746e-01,5.753646594428573735e+00,1.000000000000000000e+00
2.823360264301300049e-01,5.875013873745047022e+00,1.000000000000000000e+00
2.658465206623077393e-01,5.776366142759798095e+00,1.000000000000000000e+00
2.825444042682647705e-01,5.852950481588777620e+00,1.000000000000000000e+00
2.930575311183929443e-01,5.851529766998282867e+00,1.000000000000000000e+00
2.674665153026580811e-01,5.794367933838657336e+00,1.000000000000000000e+00
2.674665153026580811e-01,5.794367933838657336e+00,1.000000000000000000e+00
2.874884903430938721e-01,5.804577071114181308e+00,1.000000000000000000e+00
2.779423296451568604e-01,5.762367806451948127e+00,1.000000000000000000e+00
2.944000065326690674e-01,5.744816454407555284e+00,1.000000000000000000e+00
3.075469732284545898e-01,5.864116581589769339e+00,1.000000000000000000e+00
2.772032916545867920e-01,5.709069296062807553e+00,1.000000000000000000e+00
2.772032916545867920e-01,5.709069296062807553e+00,1.000000000000000000e+00
3.098466098308563232e-01,5.704630606604041532e+00,1.000000000000000000e+00
2.845697700977325439e-01,5.546892127447790699e+00,1.000000000000000000e+00
2.845697700977325439e-01,5.546892127447790699e+00,1.000000000000000000e+00
2.478767335414886475e-01,5.800570383873491664e+00,1.000000000000000000e+00
