# r,w_mean,copy
3.487218320369720459e-01,6.428659218945540488e+00,1.000000000000000000e+00
3.472120761871337891e-01,6.681039766524918377e+00,1.000000000000000000e+00
3.452273309230804443e-01,6.672574758878909051e+00,1.000000000000000000e+00
3.101847767829895020e-01,6.495866186800412834e+00,1.000000000000000000e+00
3.286625742912292480e-01,6.651466518640518188e+00,1.000000000000000000e+00
3.241254389286041260e-01,7.015906906453892589e+00,1.000000000000000000e+00
3.024306595325469971e-01,6.927544387406669557e+00,1.000000000000000000e+00
3.054534196853637695e-01,6.837795098545029759e+00,1.000000000000000000e+00
3.052359223365783691e-01,6.973578789271414280e+00,1.000000000000000000e+00
3.033651113510131836e-01,6.723727570497430861e+00,1.000000000000000000e+00
3.033651113510131836e-01,6.723727570497430861e+00,1.000000000000000000e+00
3.185378313064575195e-01,6.422428812482394278e+00,1.000000000000000000e+00
2.937399744987487793e-01,6.391982380882836878e+00,1.000000000000000000e+00
3.091844022274017334e-01,6.417507183388806880e+00,1.000000000000000000e+00
3.160960376262664795e-01,6.302196906064637005e+00,1.000000000000000000e+00
3.236431777477264404e-01,5.864204981829971075e+00,1.000000000000000000e+00
2.949714064598083496e-01,5.576035431469790637e+00,1.000000000000000000e+00
3.291585445404052734e-01,5.831624330719932914e+00,1.000000000000000000e+00
3.003077208995819092e-01,6.014752866467460990e+00,1.000000000000000000e+00
2.881889045238494873e-01,6.015772651066072285e+00,1.000000000000000000e+00
3.187784552574157715e-01,6.214061926817521453e+00,1.000000000000000000e+00
3.187784552574157715e-01,6.214061926817521453e+00,1.000000000000000000e+00
3.134149610996246338e-01,6.058068629587069154e+00,1.000000000000000000e+00
3.381861448287963867e-01,5.835754571249708533e+00,1.000000000000000000e+00
3.236785233020782471e-01,5.977233619429171085e+00,1.000000000000000000e+00
3.172132372856140137e-01,6.016211939859203994e+00,1.000000000000000000e+00
3.228318393230438232e-01,6.025383237865753472e+00,1.000000000000000000e+00
3.075127899646759033e-01,6.021703520091250539e+00,1.000000000000000000e+00
3.340501189231872559e-01,6.115625228499993682e+00,1.000000000000000000e+00
3.027250468730926514e-01,5.920298662735149264e+00,1.000000000000000000e+00
3.281779885292053223e-01,5.970287819276563823e+00,1.000000000000000000e+00
3.192339539527893066e-01,5.896522893337532878e+00,1.000000000000000000e+00
2.968159019947052002e-01,5.852386210695840418e+00,1.000000000000000000e+00
3.040228784084320068e-01,5.822448597231414169e+00,1.000000000000000000e+00
3.040228784084320068e-01,5.822448597231414169e+00,1.000000000000000000e+00
3.040228784084320068e-01,5.822448597231414169e+00,1.000000000000000000e+00
2.956167757511138916e-01,5.787175474804826081e+00,1.000000000000000000e+00
2.869686782360076904e-01,5.807984988146927208e+00,1.000000000000000000e+00
2.953494191169738770e-01,5.646332902600988746e+00,1.000000000000000000e+00
2.981943190097808838e-01,5.671678545768372715e+00,1.000000000000000000e+00
3.025464415550231934e-01,5.516259257681667805e+00,1.000000000000000000e+00
3.025464415550231934e-01,5.516259257681667805e+00,1.000000000000000000e+00
3.413451015949249268e-01,5.718604662455618382e+00,1.000000000000000000e+00
3.250578343868255615e-01,6.148426526517141610e+00,1.000000000000000000e+00
3.104025721549987793e-01,6.052874039392918348e+00,1.000000000000000000e+00
3.317522406578063965e-01,5.664355303451884538e+00,1.000000000000000000e+00
2.973314523696899414e-01,5.638756222033407539e+00,1.000000000000000000e+00
2.833668291568756104e-01,5.783849013969302177e+00,1.000000000000000000e+00
3.198221921920776367e-01,6.076701287645846605e+00,1.000000000000000000e+00
3.435831665992736816e-01,6.175719253020361066e+00,1.000000000000000000e+00
3.188305497169494629e-01,6.029898666893132031e+00,1.000000000000000000e+00
3.147407472133636475e-01,6.118357795989140868e+00,1.000000000000000000e+00
3.077551126480102539e-01,6.198270016408059746e+00,1.000000000000000000e+00
3.172315657138824463e-01,5.937412320810835809e+00,1.000000000000000000e+00
3.036814928054809570e-01,5.957254284992814064e+00,1.000000000000000000e+00
2.860737442970275879e-01,5.900782654294744134e+00,1.000000000000000000e+00
3.001852929592132568e-01,5.882010528235696256e+00,1.000000000000000000e+00
2.725419998168945312e-01,5.848407756828237325e+00,1.000000000000000000e+00
3.123047947883605957e-01,6.047086759004741907e+00,1.000000000000000000e+00
2.969841957092285156e-01,6.020646617049351335e+00,1.000000000000000000e+00
3.017365336418151855e-01,6.000816878338810056e+00,1.000000000000000000e+00
3.120095729827880859e-01,6.098165010625962168e+00,1.000000000000000000e+00
3.078553974628448486e-01,6.167111301445402205e+00,1.000000000000000000e+00
3.041311502456665039e-01,6.398055140045471489e+00,1.000000000000000000e+00
3.183696269989013672e-01,6.300000863499008119e+00,1.000000000000000000e+00
3.130922317504882812e-01,5.954104538774117827e+00,1.000000000000000000e+00
2.946385741233825684e-01,5.878206064109690487e+00,1.000000000000000000e+00
2.803874313831329346e-01,5.869289046153426170e+00,1.000000000000000000e+00
2.932267785072326660e-01,5.958503799163736403e+00,1.000000000000000000e+00
2.805553972721099854e-01,6.033765059546567500e+00,1.000000000000000000e+00
3.182555139064788818e-01,6.109141536639072001e+00,1.000000000000000000e+00
2.994507551193237305e-01,5.893581791548058391e+00,1.000000000000000000e+00
3.353582620620727539e-01,5.740461438545025885e+00,1.000000000000000000e+00
3.045031130313873291e-01,5.802875001565553248e+00,1.000000000000000000e+00
3.398861885070800781e-01,5.925665324553847313e+00,1.000000000000000000e+00
3.483953177928924561e-01,5.885342270368710160e+00,1.000000000000000000e+00
3.389465808868408203e-01,5.958689934574067593e+00,1.000000000000000000e+00
3.389465808868408203e-01,5.958689934574067593e+00,1.000000000000000000e+00
3.295439779758453369e-01,5.943429925013333559e+00,1.000000000000000000e+00
2.855720221996307373e-01,5.548388897324912250e+00,1.000000000000000000e+00
2.993147671222686768e-01,5.743017701897770166e+00,1.000000000000000000e+00
3.043131828308105469e-01,5.656569950864650309e+00,1.000000000000000000e+00
2.940571606159210205e-01,5.752922570798546076e+00,1.000000000000000000e+00
3.347013890743255615e-01,5.842309777159243822e+00,1.000000000000000000e+00
3.035407662391662598e-01,6.015789578435942531e+00,1.000000000000000000e+00
2.956766486167907715e-01,5.755959341651760042e+00,1.000000000000000000e+00
3.117801547050476074e-01,5.981542366789653897e+00,1.000000000000000000e+00
3.158246874809265137e-01,6.027480818447656929e+00,1.000000000000000000e+00
3.064810633659362793e-01,5.965922528237570077e+00,1.000000000000000000e+00
3.087838888168334961e-01,6.030016637814696878e+00,1.000000000000000000e+00
3.199791610240936279e-01,6.094234744028653949e+00,1.000000000000000000e+00
3.581472337245941162e-01,6.062999757879879326e+00,1.000000000000000000e+00
3.484463691711425781e-01,6.059108663583174348e+00,1.000000000000000000e+00
2.989248335361480713e-01,6.194932027254253626e+00,1.000000000000000000e+00
2.948137223720550537e-01,6.083243457600474358e+00,1.000000000000000000e+00
3.051331341266632080e-01,6.213113414181862026e+00,1.000000000000000000e+00
3.121614456176757812e-01,5.851384729263372719e+00,1.000000000000000000e+00
3.326307237148284912e-01,5.678966964536812156e+00,1.000000000000000000e+00
3.108020722866058350e-01,5.412013318855315447e+00,1.000000000000000000e+00
3.071526885032653809e-01,5.457495787763036788e+00,1.000000000000000000e+00
3.363466858863830566e-01,5.466227223398163915e+00,1.000000000000000000e+00
2.955168485641479492e-01,5.462598691578023136e+00,1.000000000000000000e+00
2.901661098003387451e-01,5.572944605140946805e+00,1.000000000000000000e+00
3.167155683040618896e-01,5.525861314614303410e+00,1.000000000000000000e+00
3.076342344284057617e-01,5.596085187542485073e+00,1.000000000000000000e+00
3.247385919094085693e-01,5.557820926973363385e+00,1.000000000000000000e+00
3.294873535633087158e-01,5.611723815585719422e+00,1.000000000000000000e+00
3.266997039318084717e-01,5.571946848038351163e+00,1.000000000000000000e+00
3.102664053440093994e-01,5.601227845123503357e+00,1.000000000000000000e+00
2.957587242126464844e-01,5.855755950557067990e+00,1.000000000000000000e+00
3.458194434642791748e-01,5.720206466095987707e+00,1.000000000000000000e+00
3.182636797428131104e-01,5.805874123325338587e+00,1.000000000000000000e+00
3.182636797428131104e-01,5.805874123325338587e+00,1.000000000000000000e+00
2.826267778873443604e-01,5.842900070245377719e+00,1.000000000000000000e+00
2.998147904872894287e-01,5.808808342990232632e+00,1.000000000000000000e+00
2.847248315811157227e-01,5.771690879890229553e+00,1.000000000000000000e+00
3.194641172885894775e-01,5.617005638952832669e+00,1.000000000000000000e+00
3.194641172885894775e-01,5.617005638952832669e+00,1.000000000000000000e+00
3.255373835563659668e-01,5.621059149474604055e+00,1.000000000000000000e+00
3.305854201316833496e-01,5.740943630400579423e+00,1.000000000000000000e+00
3.184019625186920166e-01,5.719346702011534944e+00,1.000000000000000000e+00
3.290071785449981689e-01,5.948066692653810605e+00,1.000000000000000000e+00
3.379670381546020508e-01,6.295088128768838942e+00,1.000000000000000000e+00
3.278933167457580566e-01,6.166476339072687551e+00,1.000000000000000000e+00
3.143019676208496094e-01,6.101136975776171312e+00,1.000000000000000000e+00
3.084003627300262451e-01,6.399215519719291478e+00,1.000000000000000000e+00
2.956250607967376709e-01,6.256544313422637060e+00,1.000000000000000000e+00
3.047538697719573975e-01,6.050959676911588758e+00,1.000000000000000000e+00
3.339290320873260498e-01,5.711312334198737517e+00,1.000000000000000000e+00
3.137074410915374756e-01,5.684596020000753924e+00,1.000000000000000000e+00
3.051834404468536377e-01,5.668044324789661914e+00,1.000000000000000000e+00
3.113802969455718994e-01,5.594839402852812782e+00,1.000000000000000000e+00
3.116107583045959473e-01,5.687087726430036128e+00,1.000000000000000000e+00
3.116107583045959473e-01,5.687087726430036128e+00,1.000000000000000000e+00
3.005838990211486816e-01,5.682175510562956333e+00,1.000000000000000000e+00
3.528667390346527100e-01,5.594978661742061377e+00,1.000000000000000000e+00
3.288896977901458740e-01,5.599782878649421036e+00,1.000000000000000000e+00
3.512436449527740479e-01,5.566630229877773672e+00,1.000000000000000000e+00
3.310708105564117432e-01,5.709080066677415743e+00,1.000000000000000000e+00
3.252725899219512939e-01,5.803131253313040361e+00,1.000000000000000000e+00
3.175047636032104492e-01,5.729844419431174174e+00,1.000000000000000000e+00
3.204439282417297363e-01,5.893194404023233801e+00,1.000000000000000000e+00
3.269855678081512451e-01,5.906637031730497256e+00,1.000000000000000000e+00
3.028770089149475098e-01,5.866450264235027134e+00,1.000000000000000000e+00
3.204542398452758789e-01,6.021865801885724068e+00,1.000000000000000000e+00
3.304258882999420166e-01,5.944085155526408926e+00,1.000000000000000000e+00
3.484621345996856689e-01,5.724684730055741966e+00,1.000000000000000000e+00
3.546958565711975098e-01,5.727356100047472864e+00,1.000000000000000000e+00
3.091614842414855957e-01,5.646440722484840080e+00,1.000000000000000000e+00
3.247905969619750977e-01,5.825334140361519530e+00,1.000000000000000000e+00
3.175479769706726074e-01,5.968213638145243749e+00,1.000000000000000000e+00
2.977298200130462646e-01,5.670597612275741994e+00,1.000000000000000000e+00
3.218644559383392334e-01,5.662685318151488900e+00,1.000000000000000000e+00
2.865985333919525146e-01,6.077816231787437573e+00,1.000000000000000000e+00
3.322029113769531250e-01,5.994023549457779154e+00,1.000000000000000000e+00
3.042250275611877441e-01,6.146764148157672025e+00,1.000000000000000000e+00
3.222184181213378906e-01,6.075302737357560545e+00,1.000000000000000000e+00
3.222184181213378906e-01,6.075302737357560545e+00,1.000000000000000000e+00
2.916599810123443604e-01,6.035264691789052449e+00,1.000000000000000000e+00
3.128655850887298584e-01,5.895105290568608325e+00,1.000000000000000000e+00
3.003262877464294434e-01,5.815269666200038046e+00,1.000000000000000000e+00
3.165745437145233154e-01,5.653258155507501215e+00,1.000000000000000000e+00
3.165745437145233154e-01,5.653258155507501215e+00,1.000000000000000000e+00
3.204075992107391357e-01,5.576880404783878475e+00,1.000000000000000000e+00
3.054825663566589355e-01,5.596721894042275380e+00,1.000000000000000000e+00
3.071956038475036621e-01,5.469569535031041596e+00,1.000000000000000000e+00
3.208207488059997559e-01,5.476147901077638380e+00,1.000000000000000000e+00
3.375370502471923828e-01,5.398458199466404039e+00,1.000000000000000000e+00
3.147348761558532715e-01,5.399825955202686600e+00,1.000000000000000000e+00
3.469519615173339844e-01,5.465594185719965026e+00,1.000000000000000000e+00
3.079620897769927979e-01,5.684681495789845940e+00,1.000000000000000000e+00
3.136637508869171143e-01,5.631629551862715743e+00,1.000000000000000000e+00
3.341576457023620605e-01,5.553698927789810114e+00,1.000000000000000000e+00
3.357870876789093018e-01,5.397256471958826296e+00,1.000000000000000000e+00
3.249950110912322998e-01,5.631296590239799116e+00,1.000000000000000000e+00
3.298997581005096436e-01,5.824590536154573783e+00,1.000000000000000000e+00
3.160850405693054199e-01,5.764890079117321875e+00,1.000000000000000000e+00
3.192647695541381836e-01,5.782384947291575372e+00,1.000000000000000000e+00
3.192647695541381836e-01,5.782384947291575372e+00,1.000000000000000000e+00
3.192647695541381836e-01,5.782384947291575372e+00,1.000000000000000000e+00
3.173056244850158691e-01,5.763142960007826332e+00,1.000000000000000000e+00
3.173056244850158691e-01,5.763142960007826332e+00,1.000000000000000000e+00
2.977711856365203857e-01,5.680591741278476547e+00,1.000000000000000000e+00
2.977711856365203857e-01,5.680591741278476547e+00,1.000000000000000000e+00
3.200826644897460938e-01,5.599067419389029965e+00,1.000000000000000000e+00
3.133992552757263184e-01,5.349485185586672742e+00,1.000000000000000000e+00
3.187499642372131348e-01,5.429357541004719678e+00,1.000000000000000000e+00
3.381485939025878906e-01,5.530238573912356514e+00,1.000000000000000000e+00
3.176256120204925537e-01,5.430385130552167539e+00,1.000000000000000000e+00
3.141977787017822266e-01,5.757054396199237090e+00,1.000000000000000000e+00
3.328805267810821533e-01,5.701213247040868737e+00,1.000000000000000000e+00
3.408072590827941895e-01,5.646031243668403476e+00,1.000000000000000000e+00
3.070749342441558838e-01,5.541382088751561241e+00,1.000000000000000000e+00
3.075200319290161133e-01,5.372009476546736551e+00,1.000000000000000000e+00
3.152903318405151367e-01,5.347930875064776046e+00,1.000000000000000000e+00
3.205154538154602051e-01,5.294410292823158670e+00,1.000000000000000000e+00
3.118143081665039062e-01,5.427238692836908740e+00,1.000000000000000000e+00
2.973800897598266602e-01,5.257538946087151999e+00,1.000000000000000000e+00
3.265879154205322266e-01,5.337577420428715413e+00,1.000000000000000000e+00
3.259088993072509766e-01,5.239739523483876837e+00,1.000000000000000000e+00
2.992509305477142334e-01,5.378025184218131471e+00,1.000000000000000000e+00
3.162528574466705322e-01,5.268480964325135574e+00,1.000000000000000000e+00
3.109860420227050781e-01,5.136641543755104067e+00,1.000000000000000000e+00
2.907199859619140625e-01,5.030666681464936119e+00,1.000000000000000000e+00
2.827799618244171143e-01,5.454055972901187488e+00,1.000000000000000000e+00
3.148775398731231689e-01,5.562992279845275334e+00,1.000000000000000000e+00
3.044685125350952148e-01,5.323948168837887351e+00,1.000000000000000000e+00
3.024319708347320557e-01,5.340637250639701961e+00,1.000000000000000000e+00
3.011026680469512939e-01,5.458647305378690362e+00,1.000000000000000000e+00
3.222461342811584473e-01,5.679118791766086360e+00,1.000000000000000000e+00
3.123835623264312744e-01,5.873686970819107955e+00,1.000000000000000000e+00
2.898067831993103027e-01,5.740144206516561098e+00,1.000000000000000000e+00
2.960742712020874023e-01,5.621943096550239716e+00,1.000000000000000000e+00
3.231519162654876709e-01,5.586261414617183618e+00,1.000000000000000000e+00
3.231519162654876709e-01,5.586261414617183618e+00,1.000000000000000000e+00
3.231519162654876709e-01,5.586261414617183618e+00,1.000000000000000000e+00
3.115856945514678955e-01,5.318143951109959744e+00,1.000000000000000000e+00
3.175126612186431885e-01,5.378010409800481284e+00,1.000000000000000000e+00
3.246758878231048584e-01,5.397736150247510523e+00,1.000000000000000000e+00
2.909382581710815430e-01,5.578252297087601619e+00,1.000000000000000000e+00
2.849799692630767822e-01,5.653528394719614880e+00,1.000000000000000000e+00
3.135204017162322998e-01,5.565001307139027631e+00,1.000000000000000000e+00
3.130599260330200195e-01,5.603613520783255808e+00,1.000000000000000000e+00
3.241878747940063477e-01,5.674181920250703115e+00,1.000000000000000000e+00
3.259007036685943604e-01,6.072052141382300761e+00,1.000000000000000000e+00
3.306044638156890869e-01,5.928554608417471172e+00,1.000000000000000000e+00
3.093223869800567627e-01,5.809078115209558746e+00,1.000000000000000000e+00
3.177735805511474609e-01,5.631187364178913413e+00,1.000000000000000000e+00
3.134979605674743652e-01,5.491165127659769496e+00,1.000000000000000000e+00
3.403441905975341797e-01,5.623471551556576742e+00,1.000000000000000000e+00
3.312738835811614990e-01,5.668605024351563770e+00,1.000000000000000000e+00
2.900239229202270508e-01,5.470802395631835680e+00,1.000000000000000000e+00
3.215932846069335938e-01,5.590907694566340069e+00,1.000000000000000000e+00
3.115034699440002441e-01,5.575998727201294969e+00,1.000000000000000000e+00
2.940251529216766357e-01,5.524056522672253777e+00,1.000000000000000000e+00
3.183618187904357910e-01,5.897734503845640575e+00,1.000000000000000000e+00
3.258903622627258301e-01,5.672808001872908790e+00,1.000000000000000000e+00
3.164967000484466553e-01,5.739873890506714815e+00,1.000000000000000000e+00
3.164967000484466553e-01,5.739873890506714815e+00,1.000000000000000000e+00
2.988850176334381104e-01,5.846143200653386884e+00,1.000000000000000000e+00
2.927584648132324219e-01,5.891150019728229381e+00,1.000000000000000000e+00
3.202964067459106445e-01,5.890137759724893840e+00,1.000000000000000000e+00
2.850147485733032227e-01,5.467322540371242212e+00,1.000000000000000000e+00
2.984447479248046875e-01,5.384722720955323894e+00,1.000000000000000000e+00
3.016412556171417236e-01,5.508894078033335973e+00,1.000000000000000000e+00
3.263624906539916992e-01,5.548056121850095224e+00,1.000000000000000000e+00
3.374496698379516602e-01,5.471241605453542434e+00,1.000000000000000000e+00
3.061015903949737549e-01,5.553342827406595461e+00,1.000000000000000000e+00
3.325528502464294434e-01,5.570296630741722765e+00,1.000000000000000000e+00
3.285427987575531006e-01,5.454633564613686758e+00,1.000000000000000000e+00
2.960635125637054443e-01,5.602897419534201617e+00,1.000000000000000000e+00
3.500353395938873291e-01,5.554243371774646221e+00,1.000000000000000000e+00
3.254950940608978271e-01,5.724723791816359153e+00,1.000000000000000000e+00
3.399805724620819092e-01,5.704401084991332027e+00,1.000000000000000000e+00
3.269194066524505615e-01,5.707844071419458487e+00,1.000000000000000000e+00
3.109673857688903809e-01,5.680166828682558844e+00,1.000000000000000000e+00
3.282628953456878662e-01,5.601845548344499548e+00,1.000000000000000000e+00
3.210073411464691162e-01,5.284588605753015145e+00,1.000000000000000000e+00
3.244350850582122803e-01,5.378747425394976744e+00,1.000000000000000000e+00
3.112274408340454102e-01,5.399891205663152505e+00,1.000000000000000000e+00
3.358795642852783203e-01,5.462300803174002795e+00,1.000000000000000000e+00
3.086717426776885986e-01,5.304963947692158399e+00,1.000000000000000000e+00
3.119492232799530029e-01,5.377527763715988840e+00,1.000000000000000000e+00
3.049719631671905518e-01,5.331824231114296708e+00,1.000000000000000000e+00
3.174260556697845459e-01,5.413535669338671141e+00,1.000000000000000000e+00
3.031894862651824951e-01,5.503966979102187906e+00,1.000000000000000000e+00
3.209678232669830322e-01,5.615311650699368329e+00,1.000000000000000000e+00
3.144851326942443848e-01,5.583247010275954381e+00,1.000000000000000000e+00
2.938752472400665283e-01,5.483737695441959659e+00,1.000000000000000000e+00
3.199167549610137939e-01,5.696166757581522688e+00,1.000000000000000000e+00
2.954989671707153320e-01,5.839837542134773685e+00,1.000000000000000000e+00
3.191197216510772705e-01,5.933357165107736364e+00,1.000000000000000000e+00
3.208864033222198486e-01,5.729103353065511328e+00,1.000000000000000000e+00
3.208864033222198486e-01,5.729103353065511328e+00,1.000000000000000000e+00
3.135812878608703613e-01,5.841385416901175631e+00,1.000000000000000000e+00
2.839317917823791504e-01,5.586795094026456354e+00,1.000000000000000000e+00
3.070866465568542480e-01,5.551841865693859290e+00,1.000000000000000000e+00
3.391169905662536621e-01,5.518050156393655925e+00,1.000000000000000000e+00
3.200595974922180176e-01,5.457648532321400126e+00,1.000000000000000000e+00
3.006143867969512939e-01,5.624417995106341550e+00,1.000000000000000000e+00
3.177267909049987793e-01,5.901383611411802121e+00,1.000000000000000000e+00
3.432284295558929443e-01,5.803872579615926952e+00,1.000000000000000000e+00
3.271248340606689453e-01,5.620859923697935301e+00,1.000000000000000000e+00
3.291627168655395508e-01,5.694129030751355458e+00,1.000000000000000000e+00
3.372314870357513428e-01,5.869028636963776080e+00,1.000000000000000000e+00
3.315305411815643311e-01,5.823348249641639995e+00,1.000000000000000000e+00
